Date,comment,text_clean,like,Label
2026-01-04T06:36:28Z,Coba amerika berani gak tangkap putin,coba amerika berani gak tangkap putin,0,
2026-01-04T06:35:58Z,RAKYAT VENEZUELA PENGECUT SEPERTI TIKUS CECURUT..,rakyat venezuela kecut tikus cecurut,0,
2026-01-04T06:35:41Z,"alasannya yah minyak, kalo omong soal narkoba yah harusnya serang mexico yg pemasok utama narkoboy ke paman sam",alas yah minyak kalo omong narkoba yah serang mexico pasok utama narkoboy paman sam,0,
2026-01-04T06:35:34Z,Indo pejabatnya nurut makanya ga diganggu,indo jabat nurut ganggu,9,
2026-01-04T06:34:56Z,"Tpi pbb kalau nangkap Setanyahu susah banget ya, susah apa takut sih",tpi pbb nangkap setanyahu susah banget susah takut,0,
2026-01-04T06:34:26Z,"Venezuela adalah negara penghasil minyak.<br><br>Amerika menyerang mereka hanya untuk minyak, sama seperti tahun 2003 di Iraq.",venezuela negara hasil minyak amerika serang minyak 2003 iraq,0,
2026-01-04T06:32:34Z,"Yg pasti si donal bebek itu psikopat perang, dia itu punya kelainan jiwa kalo sehari tak bikin rusuh yasdh pas ti bantai orang, sebab dia penganut paham paus paulus",donal bebek psikopat perang lain jiwa kalo hari bikin rusuh yasdh pas bantai orang anut paham paus paulus,0,
2026-01-04T06:31:58Z,Ngk usah membela MAMARIKA adminn yang di incar MAMARIKA itu cadangan minyak Venezuela yang banyak.. dia takut kalau Venezuela kerja SM dengan China MAMARIKA itu adalah perampok dunia internasional ??????,ngk bela mamarika adminn incar mamarika cadang minyak venezuela takut venezuela kerja china mamarika rampok dunia internasional,0,
2026-01-04T06:31:34Z,"Kalau memang maduro dianggap gembong narkoba, ya cukup tangkap orang nya dong.<br>Ngapain sampe AS ngurusin mau kelola minyak venezuela???<br>Memang AS + Sirewel PERAMPOK DUNIA!!!! NAJIS!!!! MUAK liat kelakuan 2 negara ini.",maduro anggap gembong narkoba tangkap orang ngapain sampe ngurusin kelola minyak venezuela sirewel rampok dunia najis muak liat laku negara,0,
2026-01-04T06:30:55Z,Negara lain diinjak-injak seenak jidatnya.,negara injak injak enak jidat,0,
2026-01-04T06:30:05Z,PERAMPOK MINYAK = AMERIKA,rampok minyak amerika,0,
2026-01-04T06:28:31Z,1. Cadangan minyak Venezuela terbesar di dunia <br>2. Ingin menstabilkan harga minyak dengan cara menguasai <br>3. Pelan-pelan mematikan China dan Rusia,cadang minyak venezuela besar dunia stabil harga minyak kuasa pelan pelan mati china rusia,0,
2026-01-04T06:27:55Z,Ini pelanggaran HAM dan penjajahan namanya. Amerika telah melanggar dan melakukan tindakan melanggar hukum negara yang merdeka. Ini bentuk pelanggaran Amerika terhadap negara yang mendukung Palestina seperti Irak dan negara2 lainnya tanpa bukti telah menangkap presiden negara merdeka. Ini harus ditanggapi serius terhadap negara2 lainnya yang tidak mungkin bisa memfitnah presiden negara2 lainnya.,langgar ham jajah nama amerika langgar tindak langgar hukum negara merdeka bentuk langgar amerika negara dukung palestina irak negara2 bukti tangkap presiden negara merdeka tanggap serius negara2 fitnah presiden negara2,0,
2026-01-04T06:27:19Z,AS Perampok Minyak Dunia.,rampok minyak dunia,1,
2026-01-04T06:26:25Z,Ingat irak..<br>Dulu dituduh punya snjata pemusnah massal.<br>Akhirnya tak terbukti,irak tuduh snjata musnah massal bukti,0,
2026-01-04T06:26:09Z,"nyerang negara dan culik presidennya cuma dlm waktu beberapa jam aja,<br>bener2 super power.<br>knp Rusia ga bisa kayak gini aja,<br>jadi ga perlu banyak korban sipil",nyerang negara culik presiden dlm jam bener2 super power knp rusia kayak gin korban sipil,0,
2026-01-04T06:25:42Z,"saya bukan pro amerika, cm saya salut dgn cara cepat profesional militer Amerika yg bisa dgn mudah menangkap seorang presiden suatu negara Maduro Venezuela, sekelas Rusia saja 4 th lebih blm mampu menangkap presiden Ukraine zelensky, saluttt buat militer Amerika yg sangat profesional",pro amerika salut dgn cepat profesional militer amerika dgn mudah tangkap presiden negara maduro venezuela kelas rusia blm tangkap presiden ukraine zelensky saluttt militer amerika profesional,10,
2026-01-04T11:02:25Z,"Cepat dlm menjajah, merampok dan melanggar negara lain kok dipuji.",cepat dlm jajah rampok langgar negara puji,0,
2026-01-04T11:25:05Z,"?@mrasyidsupriyadi3832 walaupun tidak setuju tindakan amerika yg menyerang negara berdaulat Venezuela, saya tetap salut dgn kinerja profesionalitas militer Amerika, dgn integrasi Satelit militer, intelijen dan profesionalitas pasukan khusus delta force Amerika bisa amat sangat mudah menangkap seorang presiden suatu negara, itu sangat keren sekali ??",mrasyidsupriyadi3832 tuju tindak amerika serang negara daulat venezuela salut dgn kerja profesionalitas militer amerika dgn integrasi satelit militer intelijen profesionalitas pasu khusus delta force amerika mudah tangkap presiden negara keren,2,
2026-01-05T00:57:24Z,Karena ada penghianat.  Pro penjajah .  Kayak lu. Jangan lupa. Nenek moyang lu makan ubi. Nga sama kulitnya dengan mereka. Jangan sok pro amerika.,penghianat pro jajah kayak lupa nenek moyang makan ubi nga kulit sok pro amerika,0,
2026-01-05T02:18:31Z,Bodoh,bodoh,0,
2026-01-05T04:56:36Z,"?@mrasyidsupriyadi3832kamu bodoh apa gmn sehhh... Jelas dia bilang bukan pro Amerika,,, dia cuma salut... Amerika ga banyak gmg.. Tp gesit,,, sekelas presiden loh bisa lgsung di jatuhkan,,,",mrasyidsupriyadi3832kamu bodoh gmn sehhh bilang pro amerika salut amerika gmg gesit kelas presiden loh lgsung jatuh,0,
2026-01-04T06:24:55Z,"GG Trump langsung ke turet base musuh, langsung ciduk. Mantap! Gak koar koar kaya negara negara pujaan kadrun. ??",trump langsung turet base musuh langsung ciduk mantap gak koar koar kaya negara negara puja kadrun,0,
2026-01-04T06:24:53Z,Kanapa pemimpin dunia hanya diam,kanapa pimpin dunia diam,0,
2026-01-04T06:41:13Z,persiden venejuela adalah geng narkoba ??,persiden venejuela geng narkoba,0,
2026-01-04T06:21:21Z,PERAMPOK TER CUAN DI TAHUN 2026.BAJAK LAUT TIDAK ADA APA APA NYA.<br>MINYAK 303 MILYAR.,rampok ter cuan 2026 bajak laut minyak 303 milyar,0,
2026-01-04T06:20:44Z,Rampok lagi reaksi terang2an dgn sandiwara konyolnya…,rampok reaksi terang2an dgn sandiwara konyol,0,
2026-01-04T06:20:40Z,"Di indonesia kyanya perlu seperti venesiela ?????????? ,,byk maling rampok ,, ???????? ayu tram indonesia juga donk ????????",indonesia kyanya venesiela byk maling rampok ayu tram indonesia donk,0,
2026-01-04T06:19:44Z,Inilah penjahat perang sesungguhnya yaitu as,jahat perang sungguh,0,
2026-01-04T06:19:44Z,Rusia dan kaum ura menangis melihat ini ??????,rusia kaum ura menang,0,
2026-01-04T06:19:15Z,perampok lintas negara,rampok lintas negara,0,
2026-01-04T06:18:27Z,"amrik memang keren, skr semua presiden dunia tidak tenang. kalo ada presiden korup ato otoriter kita lapor amrik saja",amrik keren skr presiden dunia tenang kalo presiden korup ato otoriter lapor amrik,0,
2026-01-04T06:18:18Z,Pelanggatan Hukum Internasional yg di lakukan AS itu  ... Jangan jadikan Venezuela menjadi Iraq II  !!! <br><br>Apalagi tuduhan nya Trump itu lemah.,pelanggatan hukum internasional laku jadi venezuela iraq tuduh trump lemah,0,
2026-01-04T06:18:16Z,Trump dan Netanyahu adalah sumber kerusuhan dan kemunafikan dunia...,trump netanyahu sumber rusuh munafik dunia,0,
2026-01-04T06:18:13Z,Mantabz??..presiden klo terlibat kartel narkotika global pasti berurusan dgn AS,mantabz presiden klo libat kartel narkotika global urus dgn,0,
2026-01-04T06:17:57Z,Minyak......???????,minyak,0,
2026-01-04T06:16:59Z,Negara HAM dan DEMOKRASI MERAMPOK TERANG TERANGAN SEBUAH NEGARA DAN PBB HAM DUNIA DIAM MEMBISU LUCUNYA MEREKA NEGARA OENYANJUNG HAM DAN DEMOKRASI NENJADI OERAMPOK DI SIANG BOLONG,negara ham demokrasi rampok terang terang negara pbb ham dunia diam bisu lucu negara oenyanjung ham demokrasi nenjadi oerampok siang bolong,0,
2026-01-04T06:16:07Z,As GK bisa bayar utang akhirnya menjajah menguras kekayaan sda Ngara lain,bayar utang jajah uras kaya sda ngara,0,
2026-01-04T06:15:56Z,Taktik AS Ingin menjajah dan ingin memerangi negara orang dengan taktik menculik,taktik jajah rang negara orang taktik culik,0,
2026-01-04T06:15:43Z,"Kalian komentar sampai layar hp pecah juga, Itulah amerika, ..... Semoga negara kita kuat seperti negara amerika, biar negara lain  pada segan sama NKRI",komentar layar pecah amerika moga negara kuat negara amerika biar negara segan nkri,1,
2026-01-04T08:04:12Z,"Ingin kuat ya harus , makmur dulu , hukum dijalankan dg baik , gk ada korupsi , dan sdm tinggi.",kuat makmur hukum jalan korupsi sdm,0,
2026-01-04T06:13:38Z,kualat amerika,kualat amerika,0,
2026-01-04T06:13:38Z,Lawanya venezuela ???????? ...,lawa venezuela,0,
2026-01-04T06:13:16Z,"Maduro bukanlah Hugo Chavez, sayang sekali!",maduro hugo chavez sayang,0,
2026-01-04T06:12:52Z,klo Trump berani tangkap Kim Jong Un itu baru josss??,klo trump berani tangkap kim jong josss,0,
2026-01-04T06:12:02Z,"Sebelum perang China VS USA, mesin2 uang kotor China di Asia Tenggara dan Amerika Selatan dipreteli dulu. Cara Trump mematikan jalur transaksi keuangan &quot;Silk Road 2.0&quot;. Tanpa dukungan dana maksimal, kekuatan militer China melemah.",perang china usa mesin2 uang kotor china asia tenggara amerika selatan pretel trump mati jalur transaksi uang quot silk road quot dukung dana maksimal kuat militer china lemah,0,
2026-01-04T06:11:15Z,"Di kambing hitamkan as persiden Venezuela, seperti Sadam Husein",kambing hitam persiden venezuela sadam husein,0,
2026-01-04T06:10:50Z,mestinya urusan PBB ini sekarepe dewek  AS AS,mesti urus pbb sekarepe dewek,0,
2026-01-04T06:10:05Z,"Selamat Trump!<br>Keadilan untuk korban scam, prostitusi paksaan, jual beli organ, bayi stem cell, narkoba. Justice for Yu Meng Long.",selamat trump adil korban scam prostitusi paksa jual beli organ bayi stem cell narkoba justice for meng long,0,
2026-01-04T06:07:30Z,Tanpa perlawanan sama sekali,lawan,0,
2026-01-04T06:07:28Z,Kapan trump&amp;setanyahu di tangkap!,trump amp setanyahu tangkap,0,
2026-01-04T06:06:44Z,Jahat terang terangan ini namanya,jahat terang terang nama,0,
2026-01-04T06:06:44Z,Begitu mudah presiden di tangkap....apakah ga punya militer yg melindungi,mudah presiden tangkap militer lindung,0,
2026-01-04T06:06:26Z,*Oil Appeared<br>America : its time to free a nation from dictator,oil appeared america its time free nation from dictator,0,
2026-01-04T06:06:15Z,pentingnya punya militer kuat,militer kuat,3,
2026-01-04T06:03:53Z,amrika serakah.perampok,amrika serakah rampok,0,
2026-01-04T06:03:32Z,"Venezuela negara otoriter banyak perampokan dan tidak aman, siapaun presidenya teror sllu ada kpada warganya, <br>bahkan hdup dsna susah pdhal kaya minyak<br><br>itu kata kawanku yg org venezuela",venezuela negara otoriter ampo aman siapaun presidenya teror sllu kpada warga hdup dsna susah pdhal kaya minyak kawan org venezuela,0,
2026-01-04T06:02:49Z,"Ya pingin nyolong minyak venezuela,apalagi",pingin nyolong minyak venezuela,1,
2026-01-04T06:01:24Z,"Minyak Venezuela bikin ngilerr US,,, negara negara berdaulat.",minyak venezuela bikin ngilerr negara negara daulat,0,
2026-01-04T06:01:20Z,"??????Intinya K4FIR KR!$tEN nggak bisa hidup tanpa m4ling, ngramp0k, p?rang dan M?mbunuh. Padahal mereka sama2  penyembah anuz Y?sus loh.. kok tega ya..????????<br>Kan itu emang ajaran si Y?suz bau Anuz Pauluzz????",inti k4fir ten hidup m4ling ngramp0k rang mbunuh sama2 sembah anuz sus loh tega emang ajar suz bau anuz pauluzz,1,
2026-01-04T06:00:40Z,Dikit2 nyalahin Amerika &amp; Yahudi??????<br>Gak berdaya ya dibully org Kafir?,dikit2 nyalahin amerika amp yahudi gak daya dibully org kafir,0,
2026-01-04T06:00:38Z,As mmng negara bajngan....dan PBB diaaam sja anjng.....seenaknya sja mnyerang negara lajn...negara2 kecil harus sgera brgabung dg china rusia dan mulai mmbangun snjata nuklir sprt korut,mmng negara bajngan pbb diaaam sja anjng sja mnyerang negara lajn negara2 sgera brgabung china rusia mmbangun snjata nuklir sprt korut,0,
2026-01-04T06:00:29Z,Seperti biasa as berani serang negara gk punya nuklir coba korut hancur lebur tu as,berani serang negara nuklir coba korut hancur lebur,1,
2026-01-04T09:11:55Z,Korut ga ada minyak nya ..,korut minyak,0,
2026-01-04T06:00:21Z,seperti cara dia tangkap dan eksekusi sadam husein.. <br><br>ending nya untuk kuasai minyak venezuela,tangkap eksekusi sadam husein ending kuasa minyak venezuela,121,
2026-01-04T23:42:52Z,sama saja alasan Saudi dan UAE berperang di Yaman.,alas saudi uae perang yaman,6,
2026-01-05T02:32:17Z,Iya benar siapa saja yg melawan a.s dn menentang donlad trump akan di guna cara sama...a.s dn trump parasit dln dunia..pemerintah malaysia bodoh berbaik dgn trump,iya lawan tentang donlad trump trump parasit dln dunia perintah malaysia bodoh baik dgn trump,4,
2026-01-05T09:09:19Z,Jelas itu sma seperti Afganistan,sma afganistan,1,
2026-01-05T10:06:14Z,"Ini taktik barat dan amerika dari dulu. Mereka menjatuhkan sanksi, memicu ketidaksetabilan ekonomi dan mendukung oposisi yg menyebabkan konflik internal, kemudian mereka akan menginvasi dengan dalih demokrasi, kebebasan, menggulingkan Diktator, senjata pemusnah massal dll.",taktik barat amerika jatuh sanksi picu ketidaksetabilan ekonomi dukung oposisi sebab konflik internal invasi dalih demokrasi bebas guling diktator senjata musnah massal dll,1,
2026-01-05T12:27:22Z,Mantap sikat kartel narkoba God bless Donald Trump Idolaku God bless USA negeri favoritku,mantap sikat kartel narkoba god bless donald trump idola god bless usa negeri favorit,5,
2026-01-04T06:00:18Z,"Indonesia kalau pengen kuat gak sperti Venezuela ini,Indonesia harus bisa secepatnya bikin rudal jelajah sperti Iran... Harus cepat2 bisa buat dan bikin sebanyak2nya dan stok di gudang tentara pertahanan....<br><br>Siap siaga lebih baik daripada bernasib sperti Venezuela yg tumbang hanya perang 2 jam.<br><br>Segera bersekutu dengan turkiye dan Iran lebih dekat. Supaya cepat dapat transfer tehnologi persenjataan modern<br><br>Venezuela nasibnya sangat tragis Cuma 2 jam sudah K.O..  <br><br>AlamaaK",indonesia ken kuat gak sperti venezuela indonesia cepat bikin rudal jelajah sperti iran cepat2 bikin sebanyak2nya stok gudang tentara tahan siaga nasib sperti venezuela tumbang perang jam sekutu turkiye iran cepat transfer tehnologi senjata modern venezuela nasib tragis jam alamaak,0,
2026-01-04T06:00:06Z,i,,0,
2026-01-04T05:59:51Z,"alasanya aneh si trumph, bilang aja butuh minyak.m",alasanya aneh trumph bilang butuh minyak,0,
2026-01-04T05:59:13Z,Kapan pejabat indo yg dzolim dan korup ditangkap seperti manduro,jabat indo dzolim korup tangkap manduro,4,
2026-01-04T09:03:54Z,Mas padli mas padli,mas padli mas padli,0,
2026-01-04T12:49:13Z,"Ini beneran cucok, tangkap gerombolan penyamun",beneran cucok tangkap gerombol samun,0,
2026-01-04T05:59:13Z,"Kita lihat bukti falidnya, karena kasus sadam huesin tuduhan tanpa bukti??",lihat bukti falidnya sadam huesin tuduh bukti,0,
2026-01-04T05:58:45Z,Happy new year Maduro duaaarrrr...??kembang api,happy new year maduro duaaarrrr kembang api,0,
2026-01-04T05:58:29Z,??????????????????????????????,,0,
2026-01-04T05:56:44Z,"nasib sama kayak irak, d fitnah , serang, ambil alih negara, jadikan negara Boneka, ambil  Sumber daya alamnya ,",nasib kayak irak fitnah serang ambil alih negara jadi negara boneka ambil sumber daya alam,0,
2026-01-04T05:56:43Z,NetAnyahu harusnya ditangkap,netanyahu tangkap,0,
2026-01-04T05:55:07Z,Alsannya ya MINYAK.??????,alsannya minyak,0,
2026-01-04T05:55:00Z,"ga mau jadi budak amerika langsung ditangkap &amp; dihukum.. amrik hebat propoganda&#39;nya, yg ga mau jadi budaknya langsung hantam",budak amerika langsung tangkap amp hukum amrik hebat propoganda budak langsung hantam,0,
2026-01-04T05:54:48Z,Intinya jangan wilayahnya yg dicaplok ya??,inti wilayah caplok,0,
2026-01-04T05:54:34Z,Jika memang presiden venezuela adalah gembong narkoba internasional maka langkah Amerika sudah benar,presiden venezuela gembong narkoba internasional langkah amerika,0,
2026-01-06T09:11:20Z,ITU PRESIDEN NEGARA yang BERDAULAT,presiden negara daulat,0,
2026-01-06T11:26:58Z,?@evlinasinuraya3112walau berdaulat  dan dia presidennya kalau gembong narkoba harus ada negara yg wajib &amp; berani menghukumnya dalam Islam disebut amar makruf nahi mungkar mencegah kejahatan dng tangannya itulah sebaik²nya iman tp jika membiarkannya adalah selemah² iman,evlinasinuraya3112walau daulat presiden gembong narkoba negara wajib amp berani hukum islam amar makruf nahi mungkar cegah jahat dng tangan iman biar lemah iman,0,
2026-01-04T05:54:31Z,"Dari dlu Kaum nasrani melalui negara mereka, mereka  meranpk, menjajajh negara lain ,contoh belanda, inggris  prancis , kerjaan mereka ya merampok, jadi gak heran",dlu kaum nasrani negara meranpk menjajajh negara contoh belanda inggris prancis kerja rampok gak heran,0,
2026-01-04T05:53:57Z,Pak Gemoy hati2,gemoy hati2,0,
2026-01-04T05:53:25Z,FUCK TRUMP,fuck trump,0,
2026-01-04T05:52:42Z,As kalau Uda lakukan berarti bukti bukti Uda kuat.... As lakukan tidak sembarang.,uda laku bukti bukti uda kuat laku sembarang,0,
2026-01-04T05:52:40Z,"Rakyat dunia itu ingin media tdak satu suara,qkan tetapi media dari dulu sampe sekarang adalah satu suara,dari media barat terus menyebar ke media di seluruh dunia isinya sama,apkah berita dari media barat 100% benar isinya,belum tentu,kredibilitas dan kejujuran media sangat merosot oleh kepercaya,an publik di seluruh dunia,membangun narasi seakqn itu benar,contoh betapa bohongnya media barat tentang perang israel terhadap palestine,sampe sekarang masih berlaku,akan tetapi,masarakat dunia sudah tdak mendengarkan nya lagi,berita itu yang sumbernya dari media tdak di percaya,inilah bukti perlawanan selama bertahun tahun",rakyat dunia media tdak suara qkan media sampe suara media barat sebar media dunia isi apkah berita media barat 100 isi kredibilitas jujur media merosot percaya publik dunia bangun narasi seakqn contoh betapa bohong media barat perang israel palestine sampe laku masarakat dunia tdak dengar berita sumber media tdak percaya bukti lawan tahun,0,
2026-01-04T05:51:50Z,Ya mau merampok minyak ....seperti Irak itu senjata pemusna masal mana sampe detik ini gak ada ..Sadam husain di gantung ..minyak di ambil 24jam tampa.diketahui rakyatnya ..ancur lebur di buatnya ..,rampok minyak irak senjata pemusna masal sampe detik gak sadam husain gantung minyak ambil 24jam tampa rakyat ancur lebur buat,0,
2026-01-04T05:51:46Z,"Negara udah gak ada harga dirinya lagi kalau presiden nya dan istri presiden nya ditangkap sama Amerika... Jadi teringat kasus Ammar Khadafi dan Saddam Hussein...<br>Coba Amerika menangkap Vladimir Putin atau Xi Jinping berani gak??? Narkoba kok dijadikan alasan,emang udah dari dulu khan rakyat Amerika banyak yang kecanduan narkoba/obat bius...,,,",negara udah gak harga presiden istri presiden tangkap amerika ammar khadafi saddam hussein coba amerika tangkap vladimir putin jinping berani gak narkoba jadi alas emang udah khan rakyat amerika candu narkoba obat bius,0,
